Tick#,offsetTime,IMU_ATTI(0):Longitude,IMU_ATTI(0):Latitude,IMU_ATTI(0):numSats,IMU_ATTI(0):barometer:Raw,IMU_ATTI(0):barometer:Smooth,IMU_ATTI(0):accel:X,IMU_ATTI(0):accel:Y,IMU_ATTI(0):accel:Z,IMU_ATTI(0):accel:Composite,IMU_ATTI(0):gyro:X,IMU_ATTI(0):gyro:Y,IMU_ATTI(0):gyro:Z,IMU_ATTI(0):gyro:Composite,IMU_ATTI(0):mag:X,IMU_ATTI(0):mag:Y,IMU_ATTI(0):mag:Z,IMU_ATTI(0):mag:Mod,IMU_ATTI(0):velN,IMU_ATTI(0):velE,IMU_ATTI(0):velD,IMU_ATTI(0):velComposite,IMU_ATTI(0):velH,IMU_ATTI(0):roll,IMU_ATTI(0):pitch,IMU_ATTI(0):yaw,IMU_ATTI(0):yawUnWrapped,IMU_ATTI(0):tiltInclination,IMU_ATTI(0):tiltDirectionEarthFrame,IMU_ATTI(0):tiltDirectionBodyFrame,IMU_ATTI(0):yaw360,IMU_ATTI(0):totalGyro:Z,IMU_ATTI(0):totalGyro:X,IMU_ATTI(0):totalGyro:Y,IMU_ATTI(0):magYaw,IMU_ATTI(0):distanceHP,IMU_ATTI(0):distanceTravelled,IMU_ATTI(0):directionOfTravel[mag],IMU_ATTI(0):directionOfTravel[true],IMU_ATTI(0):temperature,flightTime,navHealth,General:vpsHeight,General:relativeHeight,General:absoluteHeight,GPS(0):Long,GPS(0):Lat,GPS(0):Date,GPS(0):Time,GPS:dateTimeStamp,GPS(0):heightMSL,GPS(0):hDOP,GPS(0):pDOP,GPS(0):sAcc,GPS(0):numGPS,GPS(0):numGLNAS,GPS(0):numSV,GPS(0):velN,GPS(0):velE,GPS(0):velD,RC:Aileron,RC:Elevator,RC:Rudder,RC:Throttle,Controller:sig_level,Controller:mode_switch,flyCState,Controller:Aileron,Controller:Elevator,Controller:Rudder,Controller:Throttle,Controller:ctrlMode,Controller:navHealth,RC:failSafe,RC:dataLost,RC:appLost,RC:sigStrength,RC:connected,HP:Longitude,HP:Latitude,HP:rthHeight,Battery:status,SMART_BATT:goHome%,SMART_BATT:land%,SMART_BATT:goHomeTime,SMART_BATT:landTime,OA:avoidObst,OA:emergBrake,OA:radiusLimit,OA:airportLimit,OA:groundForceLanding,OA:horizNearBoundary,OA:vertLowLimit,OA:vertAirportLimit,OA:roofLimit,OA:hitGroundLimit,OA:frontDistance,MVO:velX,MVO:velY,MVO:velZ,MVO:posX,MVO:posY,MVO:posZ,MVO:hoverPointUncertainty1,MVO:hoverPointUncertainty2,MVO:hoverPointUncertainty3,MVO:hoverPointUncertainty4,MVO:hoverPointUncertainty5,MVO:hoverPointUncertainty6,MVO:velocityUncertainty1,MVO:velocityUncertainty2,MVO:velocityUncertainty3,MVO:velocityUncertainty4,MVO:velocityUncertainty5,MVO:velocityUncertainty6,MVO:height,MVO:heightUncertainty,Motor:Speed:RFront,Motor:Speed:LFront,Motor:Speed:LBack,Motor:Speed:RBack,Motor:EscTemp:RFront,Motor:EscTemp:LFront,Motor:EscTemp:LBack,Motor:EscTemp:RBack,Motor:PPMrecv:RFront,Motor:PPMrecv:LFront,Motor:PPMrecv:LBack,Motor:PPMrecv:RBack,Motor:PPMsend:RFront,Motor:PPMsend:LFront,Motor:PPMsend:LBack,Motor:PPMsend:RBack,Motor:V_out:RFront,Motor:V_out:LFront,Motor:V_out:LBack,Motor:V_out:RBack,Motor:Volts:RFront,Motor:Volts:LFront,Motor:Volts:LBack,Motor:Volts:RBack,Motor:Current:RFront,Motor:Current:LFront,Motor:Current:LBack,Motor:Current:RBack,Motor:Status:RFront,Motor:Status:LFront,Motor:Status:LBack,Motor:Status:RBack,Wind:velocity,Wind:direction,Wind:fromDir,Wind:N,Wind:E,AirComp:Alti,AirComp:MotorSpeed,AirComp:VelLevel,eventLog,flyCState,flycCommand,flightAction,nonGPSCause,compassError,connectedToRC,Battery:lowVoltage,RC:ModeSwitch,gpsUsed,visionUsed,notEnoughForce,IMUEX(0):err,IMUEX(0):rtk_Longitude,IMUEX(0):rtk_Latitude,IMUEX(0):rtk_Alti,MotorCtrl:PWM:RFront,MotorCtrl:PWM:LFront,MotorCtrl:PWM:LBack,MotorCtrl:PWM:RBack,BattInfo:Ad_v,BattInfo:r_time,BattInfo:AvgCurrent,BattInfo:vol_t,BattInfo:Pack_ve,BattInfo:Current,BattInfo:RemainingCap,BattInfo:Remaining%,BattInfo:Temp,BattInfo:right,BattInfo:l_cell,BattInfo:dyna_cnt,BattInfo:FullCap,BattInfo:out_ctl,BattInfo:out_ctl_f,AirCraftCondition:fsmState,AirCraftCondition:nearGround,AirCraftCondition:landState,Attribute|Value,ConvertDatV3,03.07.2006
247921279,-2.443,14.3373511,78.47738804,14,44.929886,45.070847,-0.034993738,0.016612688,-1.0146935,1.0154326,-0.3303068,-0.057844207,0.22586071,0.40430385,-146,-40,1554,1561,-0.082599305,0.00675731,-0.007614592,0.08322433,0.082875247,-2.584529836,-3.358747889,-164.3289704,195.6710296,4.234436944,158.1059872,-37.56504239,195.6710296,61.5107663,3.992790144,-26.2418219,-172.7524052,,0,,,47.36,0,4,0.1,0,,14.337354,78.477389,20200805,120654,2020-08-05T12:06:54Z,-3.669,0.7,1.61,20.59,9,5,14,0,-0.21,0,0,0,0,0,4,2,GPS_Atti,0,0,0,0,GPS_Atti,4,Hover,,,100,Connected,,,,OK,0,0,0,0,,,,,,,,,,,3,-0.18,0,0.02,0.003087788,0.018482765,-0.009773265,0.001671246,0,0,0.001670847,0,0.001670693,1.04E-04,0,0.13651706,1.04E-04,0,1.04E-04,,1000000,0,0,0,0,30,30,30,29,48.697918,48.75,48.75,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.8,14.8,14.8,15,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,NONE,0,0,0,,,,,15.111,0,1.4570764,12800,15.114,1.46,2015,38,4.3,1,3774,0,5304,0,0,0,TRUE,1,,,
248071616,-2.409,14.33735059,78.47738804,14,45.086094,45.065544,-0.022837372,0.01139758,-1.0069042,1.0072277,-0.09683574,0.36364952,0.31028113,0.48774225,-171,-37,1556,1565,-0.08036457,0.009682779,-0.006363365,0.081195526,0.080945786,-2.610363657,-3.386281892,-164.3594558,195.6405442,4.271914491,158.0263046,-37.6142396,195.6405442,61.47954293,3.956810642,-26.28194633,-172.6436229,0.050130661,0,,,47.37,0,4,0.1,0,,14.337354,78.477389,20200805,120654,2020-08-05T12:06:54Z,-3.669,0.7,1.61,20.59,9,5,14,0,-0.21,0,0,0,0,0,4,2,GPS_Atti,0,0,0,0,GPS_Atti,4,Hover,,,100,Connected,14.33735283,78.477388,120,OK,0,0,0,0,,,,,,,,,,,3,-0.19,-0.04,0.01,0.003086953,0.018481238,-0.009773045,0.00167127,0,0,0.001671031,0,0.001670721,1.04E-04,0,0.13689123,1.04E-04,0,1.04E-04,,1000000,0,0,0,0,30,30,30,29,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.6,14.7,14.7,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,NONE,0,0,0,,,,,15.111,0,1.4570764,12800,15.114,1.46,2015,38,4.3,1,3774,0,5304,0,0,0,TRUE,1,geoDeclination|791 degrees,,
248222839,-2.376,14.33735,78.47738804,14,44.515045,45.06315,0.00554924,0.05585286,-1.0191787,1.0207231,-0.26637083,-1.6053602,-0.6876135,1.7666202,-141,-42,1561,1567,-0.08778979,0.004936264,-0.00382986,0.08801182,0.087928457,-2.595303673,-3.372247631,-164.3114233,195.6885767,4.251661714,158.1195158,-37.56906091,195.6885767,61.52336304,3.965157906,-26.28608628,-172.9593101,0.063169678,0,,,47.4,0,4,0.1,0,,14.337354,78.477389,20200805,120654,2020-08-05T12:06:54Z,-3.669,0.7,1.61,20.59,9,5,14,0,-0.21,0,0,0,0,0,4,2,GPS_Atti,0,0,0,0,GPS_Atti,4,Hover,,,100,Connected,14.33735283,78.477388,120,OK,0,0,0,0,,,,,,,,,,,3,-0.19,-0.04,0.01,0.003086953,0.018481238,-0.009773045,0.00167127,0,0,0.001671031,0,0.001670721,1.04E-04,0,0.13689123,1.04E-04,0,1.04E-04,,1000000,0,0,0,0,30,30,30,29,48.697918,48.75,48.75,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.6,14.9,14.9,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,   2499 [L-FMU/VERSION]Mc  ID  :07JDE3P00A003F|   2499 [L-FMU/VERSION]Mc  Ver :v3.2.35.5|   2499 [L-FMU/VERSION]Bat Ver :v255.255.255.255|   2499 [L-FMU/VERSION]svn Ver :0c768ee31289f87b9723b69d43bf91b34c652783|   2499 [L-FMU/VERSION]Time    :commit:2017-05-25 19:45:35 /build:2017-05-25 22:13:20 ,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,NONE,0,0,0,,,,,15.111,0,1.4570764,12800,15.114,1.46,2015,38,4.3,1,3774,0,5304,0,0,0,TRUE,1,geoInclination|8241 degrees,,
248381169,-2.341,14.33734908,78.47738819,14,44.961956,45.057213,-0.04244099,0.015397547,-1.014597,1.015601,-0.20025234,0.63844097,1.4291979,1.578073,-154,-48,1554,1562,-0.08585917,0.00317881,-0.00297215,0.08596939,0.085917996,-2.593806573,-3.369202628,-164.3398402,195.6601598,4.24834351,158.082026,-37.57813376,195.6601598,61.49129396,3.955628838,-26.29817814,-174.7837818,0.085950191,0,,,47.42,0,4,0.1,0,,14.3373503,78.4773893,20200805,120654,2020-08-05T12:06:54Z,-3.577,0.7,1.61,20.28,9,5,14,0.04,-0.21,0,0,0,0,0,4,2,GPS_Atti,0,0,0,0,GPS_Atti,4,Hover,,,100,Connected,14.33735283,78.477388,120,OK,0,0,0,0,,,,,,,,,,,3,-0.19,-0.04,0.01,0.003086953,0.018481238,-0.009773045,0.00167127,0,0,0.001671031,0,0.001670721,1.04E-04,0,0.13689123,1.04E-04,0,1.04E-04,,1000000,0,0,0,0,30,30,30,29,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.7,14.8,14.7,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,NONE,0,0,0,,,,,15.111,0,1.4570764,12800,15.114,1.46,2015,38,4.3,1,3774,0,5304,0,0,0,TRUE,1,geoIntensity|5482514 nanoTesla,,
248551417,-2.303,14.33734834,78.47738821,14,45.18747,45.054752,0.002911347,0.029291447,-0.9994816,0.999915,-0.5535269,-1.9044899,-1.8310081,2.699271,-171,-37,1556,1565,-0.08493761,0.002043341,-0.00308737,0.08501826,0.084962184,-2.588395751,-3.363030129,-164.3269005,195.6730995,4.240173263,158.1019754,-37.57112404,195.6730995,61.50140373,3.950979461,-26.31153336,-172.7546169,0.102666171,0,,,47.42,0,4,0.1,0,,14.3373503,78.4773893,20200805,120654,2020-08-05T12:06:54Z,-3.577,0.7,1.61,20.28,9,5,14,0.04,-0.21,0,0,0,0,0,4,2,GPS_Atti,0,0,0,0,GPS_Atti,4,Hover,,,100,Connected,14.33735283,78.477388,120,OK,0,0,0,0,,,,,,,,,,,3,-0.22,-0.03,0,0.003086647,0.01848112,-0.009773742,0.001671351,0,0,0.001671123,0,0.001670617,1.04E-04,0,0.1368011,1.04E-04,0,1.04E-04,,1000000,0,0,0,0,30,30,30,29,48.697918,48.75,48.75,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.6,14.9,14.9,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4570764,12800,15.114,1.46,2015,38,4.3,1,3774,0,5304,0,0,0,TRUE,1,mcID(SN)|07JDE3P00A003F,,
248701624,-2.269,14.33734778,78.47738823,14,44.954716,45.05837,-0.029710138,0.010961076,-1.0092366,1.0097333,0.012586238,0.56055015,2.0959358,2.1696365,-165,-40,1564,1573,-0.08758085,0.004393986,-0.006508425,0.08793221,0.087691009,-2.582826443,-3.353662987,-164.3165258,195.6834742,4.22937992,158.0946624,-37.58881176,195.6834742,61.51034469,3.949251718,-26.31697944,-173.2071953,0.115098,0,,,47.4,0,4,0.1,0,,14.3373503,78.4773893,20200805,120654,2020-08-05T12:06:54Z,-3.577,0.7,1.61,20.28,9,5,14,0.04,-0.21,0,0,0,0,0,4,2,GPS_Atti,0,0,0,0,GPS_Atti,4,Hover,,,100,Connected,14.33735283,78.477388,120,OK,0,0,0,0,,,,,,,,,,,3,-0.22,-0.03,0,0.003086647,0.01848112,-0.009773742,0.001671351,0,0,0.001671123,0,0.001670617,1.04E-04,0,0.1368011,1.04E-04,0,1.04E-04,,1000000,0,0,0,0,30,30,30,29,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.9,14.8,14.8,15,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4570764,12800,15.114,1.46,2015,38,4.3,1,3774,0,5304,0,0,0,TRUE,1,mcVer|v3.2.35.5,,
248852863,-2.236,14.33734714,78.47738824,14,45.725376,45.05837,-0.01699588,0.02663212,-1.004202,1.0046989,-0.42252156,-0.3944156,-0.88181686,1.0543667,-162,-37,1556,1564,-0.084066235,0.00930055,-0.009425641,0.08510273,0.084579147,-2.599235706,-3.366905737,-164.3299131,195.6700869,4.249830225,158.0150164,-37.65507044,195.6700869,61.49521024,3.922324482,-26.34641412,-172.4377537,0.129245757,0,,,47.45,0,4,0.1,0,,14.3373503,78.4773893,20200805,120654,2020-08-05T12:06:54Z,-3.577,0.7,1.61,20.28,9,5,14,0.04,-0.21,0,0,0,0,0,4,2,GPS_Atti,0,0,0,0,GPS_Atti,4,Hover,,,100,Connected,14.33735283,78.477388,120,OK,0,0,0,0,,,,,,,,,,,3,-0.22,-0.03,0,0.003086647,0.01848112,-0.009773742,0.001671351,0,0,0.001671123,0,0.001670617,1.04E-04,0,0.1368011,1.04E-04,0,1.04E-04,,1000000,0,0,0,0,30,30,30,29,48.697918,48.75,48.75,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.6,14.9,14.8,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4570764,12800,15.114,1.46,2015,38,4.3,1,3774,0,5304,0,0,0,TRUE,1,,,
249011799,-2.201,14.33734651,78.47738825,14,45.176094,45.06144,-0.01848306,0.045173623,-1.0185802,1.0197489,0.76490444,0.62158877,0.65902597,1.1856502,-162,-37,1556,1564,-0.08614342,8.52E-04,-0.012631527,0.08706877,0.086147629,-2.584081336,-3.356107126,-164.3077831,195.6922169,4.232075641,158.1101568,-37.58206008,195.6922169,61.51250534,3.929302741,-26.35309124,-172.5208408,0.143267152,0,,,47.45,0,4,0.1,0,,14.3373503,78.4773893,20200805,120654,2020-08-05T12:06:54Z,-3.577,0.7,1.61,20.28,9,5,14,0.04,-0.21,0,0,0,0,0,4,2,GPS_Atti,0,0,0,0,GPS_Atti,4,Hover,,,100,Connected,14.33735283,78.477388,120,OK,0,0,0,0,,,,,,,,,,,3,-0.22,-0.04,0,0.003085636,0.018478459,-0.009774033,0.001671378,0,0,0.00167135,0,0.001670523,1.04E-04,0,0.1369468,1.04E-04,0,1.04E-04,,1000000,0,0,0,0,30,30,30,29,48.697918,48.75,48.75,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.6,14.9,14.8,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4570764,12800,15.114,1.46,2015,38,4.3,1,3774,0,5304,0,0,0,TRUE,1,,,
249167708,-2.166,14.3373456,78.4773884,14,45.25678,45.065224,-0.021279493,0.005755133,-1.0047152,1.004957,-0.4013488,-1.1880741,0.5229744,1.3587137,-171,-37,1556,1565,-0.08509782,0.003399128,-0.013929466,0.086297296,0.085165679,-2.574945002,-3.339470936,-164.3149513,195.6850487,4.213366146,158.0632707,-37.62177803,195.6850487,61.50105755,3.92850838,-26.35304999,-172.816042,0.166813741,0,,,47.45,0,4,0.1,0,,14.3373468,78.4773896,20200805,120654,2020-08-05T12:06:54Z,-3.504,0.7,1.61,19.99,9,5,14,0.02,-0.22,0,0,0,0,0,4,2,GPS_Atti,0,0,0,0,GPS_Atti,4,Hover,,,100,Connected,14.33735283,78.477388,120,OK,0,0,0,0,,,,,,,,,,,3,-0.22,-0.04,0,0.003085636,0.018478459,-0.009774033,0.001671378,0,0,0.00167135,0,0.001670523,1.04E-04,0,0.1369468,1.04E-04,0,1.04E-04,,1000000,0,0,0,0,30,30,30,29,48.697918,48.75,48.75,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.6,14.9,14.7,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4570764,12800,15.114,1.46,2015,38,4.3,1,3774,0,5304,0,0,0,TRUE,1,,,
249331615,-2.129,14.33734494,78.47738843,14,45.308506,45.0645,-0.004141845,0.035848506,-1.011862,1.0125053,-0.27146673,-0.80675966,-0.37825984,0.93146974,-146,-40,1554,1561,-0.08871398,1.63E-04,-0.013658769,0.08975945,0.088714127,-2.58284285,-3.356186461,-164.3160601,195.6839399,4.231385745,158.1158287,-37.56811116,195.6839399,61.49718096,3.91108232,-26.3868327,-172.7612166,0.181712634,0,,,47.49,0,4,0.1,0,,14.3373468,78.4773896,20200805,120654,2020-08-05T12:06:54Z,-3.504,0.7,1.61,19.99,9,5,14,0.02,-0.22,0,0,0,0,0,4,2,GPS_Atti,0,0,0,0,GPS_Atti,4,Hover,,,100,Connected,14.33735283,78.477388,120,OK,0,0,0,0,,,,,,,,,,,3,-0.22,-0.04,0,0.003085636,0.018478459,-0.009774033,0.001671378,0,0,0.00167135,0,0.001670523,1.04E-04,0,0.1369468,1.04E-04,0,1.04E-04,,1000000,0,0,0,0,30,30,30,29,48.697918,48.75,48.75,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.7,14.9,14.7,15,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4570764,12800,15.114,1.46,2015,38,4.3,1,3774,0,5304,0,0,0,TRUE,1,,,
249484102,-2.096,14.33734429,78.47738846,14,45.33747,45.07116,-0.040055208,0.017698659,-1.0047635,1.0057173,1.1831676,1.6511985,1.2518883,2.3861196,-162,-37,1556,1564,-0.08483558,0.001578639,-0.015466087,0.08624829,0.084850269,-2.569207581,-3.331725253,-164.3016241,195.6983759,4.203752882,158.0740013,-37.62437455,195.6983759,61.50783369,3.916393402,-26.37991207,-172.5918307,0.196450448,0,,,47.47,0,4,0.1,0,,14.3373468,78.4773896,20200805,120654,2020-08-05T12:06:54Z,-3.504,0.7,1.61,19.99,9,5,14,0.02,-0.22,0,0,0,0,0,4,2,GPS_Atti,0,0,0,0,GPS_Atti,4,Hover,,,100,Connected,14.33735283,78.477388,120,OK,0,0,0,0,,,,,,,,,,,3,-0.19,-0.04,0,0.003086376,0.018478924,-0.009774555,0.001671382,0,0,0.001671483,0,0.001670281,1.04E-04,0,0.1370642,1.04E-04,0,1.04E-04,,1000000,0,0,0,0,30,30,30,29,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.7,14.6,14.6,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4570764,12800,15.114,1.46,2015,38,4.3,1,3774,0,5304,0,0,0,TRUE,1,,,
249641221,-2.061,14.33734364,78.47738848,14,44.81609,45.071693,4.98E-04,0.029651422,-0.9993996,0.9998395,-0.581436,-0.89436543,-1.310721,1.6899548,-149,-42,1561,1568,-0.08420102,2.96E-04,-0.013954841,0.08535009,0.084201543,-2.559905771,-3.322541378,-164.3073299,195.6926701,4.190834356,158.0922678,-37.60040235,195.6926701,61.49715735,3.915369945,-26.38823064,-173.3807515,0.210900616,0,,,47.5,0,4,0.1,0,,14.3373468,78.4773896,20200805,120654,2020-08-05T12:06:54Z,-3.504,0.7,1.61,19.99,9,5,14,0.02,-0.22,0,0,0,0,0,4,2,GPS_Atti,0,0,0,0,GPS_Atti,4,Hover,,,100,Connected,14.33735283,78.477388,120,OK,0,0,0,0,,,,,,,,,,,3,-0.19,-0.04,0,0.003086376,0.018478924,-0.009774555,0.001671382,0,0,0.001671483,0,0.001670281,1.04E-04,0,0.1370642,1.04E-04,0,1.04E-04,,1000000,0,0,0,0,30,30,30,29,48.697918,48.75,48.75,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.8,14.9,14.8,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4570764,12800,15.114,1.46,2015,38,4.3,1,3774,0,5304,0,0,0,TRUE,1,,,
249811323,-2.023,14.33734291,78.47738849,14,45.54332,45.071144,-0.021139277,0.013499085,-1.0074934,1.0078055,-0.96939117,-0.607372,0.7612861,1.3741093,-162,-37,1556,1564,-0.08736674,0.003725933,-0.010843408,0.088115886,0.087446151,-2.571252974,-3.331810014,-164.29921,195.70079,4.205064639,158.0550435,-37.64574648,195.70079,61.50289934,3.894139051,-26.4169266,-172.5794832,0.227181778,0,,,47.52,0,4,0.1,0,,14.3373468,78.4773896,20200805,120654,2020-08-05T12:06:54Z,-3.504,0.7,1.61,19.99,9,5,14,0.02,-0.22,0,0,0,0,0,4,2,GPS_Atti,0,0,0,0,GPS_Atti,4,Hover,,,100,Connected,14.33735283,78.477388,120,OK,0,0,0,0,,,,,,,,,,,3,-0.18,-0.01,0,0.003087002,0.018479737,-0.009775001,0.001671474,0,0,0.00167144,0,0.00167023,1.04E-04,0,0.13695462,1.04E-04,0,1.04E-04,,1000000,0,0,0,0,30,30,30,29,48.697918,48.75,48.75,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.6,14.8,14.9,15,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4570764,12800,15.114,1.46,2015,38,4.3,1,3774,0,5304,0,0,0,TRUE,1,,,
249961610,-1.989,14.33734236,78.4773885,14,45.25471,45.07288,-0.013736219,0.03541464,-1.0024434,1.0031629,0.12439007,-0.70573395,-1.0267909,1.2521312,-149,-42,1561,1568,-0.08616267,0.00374213,-0.011389672,0.08699272,0.086243893,-2.575717845,-3.340104991,-164.311796,195.688204,4.214337531,158.0633725,-37.6248315,195.688204,61.48812805,3.880661729,-26.43939524,-173.2921394,0.239117124,0,,,47.54,0,4,0.1,0,,14.3373468,78.4773896,20200805,120654,2020-08-05T12:06:54Z,-3.504,0.7,1.61,19.99,9,5,14,0.02,-0.22,0,0,0,0,0,4,2,GPS_Atti,0,0,0,0,GPS_Atti,4,Hover,,,100,Connected,14.33735283,78.477388,120,OK,0,0,0,0,,,,,,,,,,,3,-0.18,-0.01,0,0.003087002,0.018479737,-0.009775001,0.001671474,0,0,0.00167144,0,0.00167023,1.04E-04,0,0.13695462,1.04E-04,0,1.04E-04,,1000000,0,0,0,0,30,30,30,29,48.697918,48.75,48.854168,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.6,14.9,14.7,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4570764,12800,15.114,1.46,2015,38,4.3,1,3774,0,5304,0,0,0,TRUE,1,,,
250126179,-1.953,14.33734146,78.47738863,14,45.429535,45.072124,-0.022219384,0.021679051,-1.0073729,1.007851,-0.18141097,-0.03517849,-0.25911117,0.3182547,-154,-32,1556,1563,-0.08399221,0.002117007,-0.010622917,0.08468778,0.084018886,-2.553744974,-3.30640117,-164.2963995,195.7036005,4.174328557,158.0348259,-37.66877462,195.7036005,61.49836361,3.89303388,-26.42665932,-171.2760807,0.262068471,0,,,47.52,0,4,0.1,0,,14.3373433,78.4773898,20200805,120655,2020-08-05T12:06:55Z,-3.442,0.7,1.61,19.72,9,5,14,0.03,-0.23,0.01,0,0,0,0,4,2,GPS_Atti,0,0,0,0,GPS_Atti,4,Hover,,,100,Connected,14.33735283,78.477388,120,OK,0,0,0,0,,,,,,,,,,,3,-0.18,-0.01,0,0.003087002,0.018479737,-0.009775001,0.001671474,0,0,0.00167144,0,0.00167023,1.04E-04,0,0.13695462,1.04E-04,0,1.04E-04,,1000000,0,0,0,0,30,30,30,29,48.697918,48.75,48.75,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.7,14.8,14.8,14.8,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4570764,12800,15.114,1.46,2015,38,4.3,1,3774,0,5304,0,0,0,TRUE,1,,,
250276653,-1.919,14.33734092,78.47738865,14,44.88437,45.070522,-0.00902486,0.008994624,-0.99976957,0.99985075,-0.35215467,-1.5033684,0.05815147,1.5451573,-162,-37,1556,1564,-0.08479582,0.007004448,-0.008475296,0.085505694,0.085084622,-2.552889241,-3.304298342,-164.3059395,195.6940605,4.172146187,158.0169153,-37.67714523,195.6940605,61.48497358,3.88558491,-26.43975659,-172.6696408,0.27437458,0,,,47.5,0,4,0.1,0,,14.3373433,78.4773898,20200805,120655,2020-08-05T12:06:55Z,-3.442,0.7,1.61,19.72,9,5,14,0.03,-0.23,0.01,0,0,0,0,4,2,GPS_Atti,0,0,0,0,GPS_Atti,4,Hover,,,100,Connected,14.33735283,78.477388,120,OK,0,0,0,0,,,,,,,,,,,3,-0.21,-0.02,0,0.003086186,0.018480856,-0.00977442,0.001671394,0,0,0.001671371,0,0.001670204,1.04E-04,0,0.13707177,1.04E-04,0,1.04E-04,,1000000,0,0,0,0,30,30,30,29,48.697918,48.75,48.75,48.645832,48.958332,48.958332,48.958332,48.958332,0,0,0,0,14.7,14.9,14.8,14.9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,NONE,0,0,0,,,,,15.112,0,1.4570764,12800,15.114,1.46,2015,38,4.3,1,3774,0,5304,0,0,0,TRUE,1,,,
