137365.00	19.14	24.01	968.91	0.00	RC	0.00	46.521384	6.567088	403.20	7	1	24.00	19.12	4.08	0
137366.00	19.13	24.07	968.87	0.00	RC	0.00	46.521384	6.567088	403.20	7	1	24.00	19.12	4.08	0
137367.00	19.10	24.14	968.92	0.00	RC	0.00	46.521384	6.567088	403.20	7	1	24.00	19.12	4.08	0
137368.00	19.10	24.18	968.95	0.00	RC	0.00	46.521384	6.567088	403.20	7	1	24.00	19.12	4.07	0
137369.00	19.13	24.28	968.93	0.00	RC	0.00	46.521384	6.567089	403.30	7	1	23.99	19.12	4.08	0
137370.00	19.13	24.32	968.95	0.00	RC	0.00	46.521385	6.567089	403.40	7	1	23.92	19.12	4.08	0
137371.00	19.12	24.41	969.00	0.00	RC	0.00	46.521385	6.567089	403.50	7	1	23.87	19.12	4.08	0
137372.00	19.13	24.48	969.04	0.00	RC	0.00	46.521385	6.567090	403.70	8	1	23.87	19.12	4.08	0
137373.00	19.10	24.51	969.00	0.00	RC	0.00	46.521385	6.567089	403.80	8	1	23.87	19.12	4.08	0
137374.00	19.12	24.53	968.91	0.00	RC	0.00	46.521385	6.567089	403.80	8	1	23.87	19.11	4.08	0
137375.00	19.10	24.56	968.93	0.00	RC	0.00	46.521385	6.567089	403.90	8	1	23.87	19.11	4.08	0
137376.00	19.07	24.60	968.96	0.00	RC	0.00	46.521385	6.567089	403.80	8	1	23.87	19.12	4.08	0
137377.00	19.09	24.60	969.00	0.00	RC	0.00	46.521386	6.567088	403.80	8	1	23.87	19.12	4.07	0
137378.00	19.09	24.59	969.01	0.00	RC	0.00	46.521387	6.567088	403.70	8	1	23.87	19.11	4.07	0
137379.00	19.09	24.68	968.96	0.00	RC	0.00	46.521387	6.567088	403.60	8	1	23.87	19.09	4.07	0
137380.00	19.07	24.72	968.99	0.00	RC	0.00	46.521388	6.567088	403.60	8	1	23.87	19.06	4.07	0
137381.00	19.06	24.90	968.95	0.00	RC	0.00	46.521388	6.567088	403.60	8	1	23.87	19.07	4.07	0
137382.00	19.06	25.02	968.94	0.00	RC	0.00	46.521388	6.567088	403.60	8	1	23.87	19.11	4.08	0
137383.00	19.07	25.09	968.96	0.00	RC	0.00	46.521388	6.567088	403.50	8	1	23.87	19.11	4.08	0
137384.00	19.06	25.24	968.99	0.00	RC	0.00	46.521389	6.567088	403.50	8	1	23.87	19.07	4.07	0
137385.00	19.07	25.24	969.02	0.00	RC	0.00	46.521389	6.567088	403.50	8	1	23.87	19.02	4.07	0
137386.00	19.07	25.27	969.03	0.00	RC	0.00	46.521389	6.567088	403.50	8	1	23.87	19.00	4.08	0
137387.00	19.05	25.34	969.02	0.00	RC	0.00	46.521389	6.567088	403.50	8	1	23.87	19.00	4.08	0
137388.00	19.06	25.30	968.97	0.00	RC	0.00	46.521390	6.567088	403.50	8	1	23.87	19.00	4.07	0
137389.00	19.06	25.15	968.99	0.00	RC	0.00	46.521389	6.567089	403.60	8	1	23.87	19.00	4.07	0
137390.00	19.05	25.21	969.01	0.00	RC	0.00	46.521389	6.567089	403.70	8	1	23.87	19.00	4.07	0
137391.00	19.05	25.02	969.05	0.00	RC	0.00	46.521388	6.567089	403.70	8	1	23.86	19.00	4.06	0
137392.00	19.06	24.96	969.07	0.00	RC	0.00	46.521388	6.567090	403.90	8	1	23.84	19.00	4.07	0
137393.00	19.07	24.88	969.05	0.00	RC	0.00	46.521388	6.567091	404.00	8	1	23.79	19.00	4.07	0
137394.00	19.03	24.85	969.02	0.00	RC	0.00	46.521387	6.567091	404.10	8	1	23.75	19.00	4.06	0
137395.00	19.03	24.73	968.94	0.00	RC	0.00	46.521387	6.567092	404.30	8	1	23.75	19.00	4.07	0
137396.00	19.03	24.70	968.83	0.00	RC	0.00	46.521387	6.567092	404.40	8	1	23.75	19.00	4.07	0
137397.00	19.03	24.60	968.89	0.00	RC	0.00	46.521386	6.567093	404.50	8	1	23.75	19.00	4.06	0
